serialanon,fpLILEEflg,AHCIncomeEQ_LILEE,fpfullinc,fuelexpn,FuelCosteqFactor,EqAHCincDeciles_LILEE,elecmop,gasmop,aagph1819,FPGAP_LILEE_UNEQ,fpvuln,fpLILEEqdt,FPEERband,FPEERrating,DWtype,DWage,Ongas,CentralHeating,Mainfueltype,boiler,WallType,tenure4x,Loftins,EPC,SAP12,hhcompx,Ageyng,Ageold,Hhsize,ethhrp2x,Hhsick,Unoc,emphrp3x,ECO_AW,FloorArea,gorehs,HTHG,WHDBroad,FPGAP_LILEE,HousingCosts,fpbasinc,wathcost,spahcost,litecost,cookcost,fpflgb,fpflgf,FullincDeciles
18190004172,0,11831.03448,10242,776.37,0.82,2,1,1,506,0,1,2,1,69.95,5,7,1,1,1,5,1,3,1,1,69.95,7,7,6,1,1,1,0,3,2,1,4,0,1,0,3380,6862,52.78,309.88,378.62,35.09,1,0,1
18190004183,0,47857.74648,80438,1298.13,1.07,10,1,1,884,0,0,3,1,75,4,9,1,1,1,5,1,1,3,1,75,1,5,3,3,1,2,0,1,3,5,9,0,0,0,12480,82541,126.72,486.69,635.74,48.98,0,0,10
18190004190,0,42261,43439,1537.82,1,9,1,1,666,0,1,4,2,58.49,1,2,1,1,1,5,4,1,3,2,58.49,5,5,5,2,1,1,1,1,3,5,4,1,0,0,0,45199,112.71,804.85,579.28,40.98,0,0,8
18190004197,0,46478.33333,70174,1174.9,1.07,9,1,1,2225,0,1,3,1,77.53,2,9,1,1,1,4,3,1,3,1,77.53,3,1,3,3,1,2,0,1,3,5,9,0,0,0,14400,71920,135.09,354.58,636.25,48.98,0,0,10
18190004199,0,33456.42857,72039,1708.33,1.21,8,1,1,4084,0,0,4,2,57.28,4,7,1,1,1,1,2,2,2,2,57.28,3,2,3,4,1,2,0,1,3,4,9,0,0,0,25200,74716,202.02,747.91,703.26,55.14,0,0,10
18190004210,0,100000,100000,2721.23,1.07,10,1,1,1132,0,0,4,2,66.94,4,9,1,1,1,4,1,1,3,2,66.94,1,5,4,3,1,2,1,1,3,5,9,0,0,0,20400,100000,171.56,1415.63,1085.06,48.98,0,0,10
18190004254,1,15330,15330,1374.06,1,3,1,1,2668,67.38362342,1,1,2,65.14,4,7,1,1,1,4,2,1,3,2,65.14,2,6,5,2,1,1,1,3,3,5,7,0,1,67.38362342,0,15689,125.85,575.32,625.51,47.38,0,0,2
18190004263,0,16257.77778,40784,2351.29,1.32,4,1,1,1584,0,1,4,2,60.6,3,2,1,1,1,5,4,1,2,2,60.6,3,1,3,5,1,2,1,1,3,5,8,0,0,0,11520,43264,218.79,981.83,1083.29,67.38,0,0,8
18190004331,0,10788,15000,892.81,1,2,1,1,645,0,1,2,1,71.71,5,7,1,1,1,5,2,3,1,1,71.71,2,7,6,2,1,1,0,3,4,2,9,0,1,0,4212,10788,54.53,259.37,536.09,42.82,0,0,2
18190004365,0,6318.965517,8369,849.41,0.82,1,3,2,1167,0,1,2,1,70.8,5,6,1,1,1,5,2,4,1,1,70.8,7,6,5,1,1,1,1,2,4,3,10,0,1,0,4704,3801,100.63,323.18,388,37.6,1,1,1
18190004367,0,26122.53521,37094,2101.81,1.07,6,1,1,2799,0,1,4,3,53.01,2,1,1,1,1,1,4,1,3,3,53.01,2,5,5,3,1,2,1,3,3,5,10,0,0,0,0,39384,197.47,919.93,925.23,59.18,0,0,7
18190004434,0,25206,25206,1277.73,1,6,1,1,1470,0,0,3,1,69.32,3,5,1,1,1,4,2,1,3,1,69.32,2,6,5,2,1,2,1,3,3,5,9,0,0,0,0,27124,119.13,498.46,617.32,42.82,0,0,5
18190004436,1,4589,10309,1005.72,1,1,1,1,1164,37.7250706,1,1,2,66.5,1,2,1,1,1,5,3,2,3,2,66.51,2,5,5,2,1,1,0,2,3,2,7,1,1,37.7250706,5720,5977,110.59,416.2,437.33,41.6,1,0,1
18190004457,0,11929,17329,909.8,1,2,1,1,1908,0,0,2,1,70.99,2,2,1,1,1,5,4,2,2,1,70.99,2,5,5,2,1,2,0,1,3,2,7,1,0,0,5400,16053,111.38,337.7,419.12,41.6,0,0,3
18190004500,0,24716.84783,45479,1683.78,1.21,6,1,1,3590,0,0,4,2,57.02,3,6,1,1,1,1,1,1,2,2,57.02,3,3,3,4,1,2,0,1,3,3,2,0,0,0,0,47085,280.23,710.52,638.95,54.08,0,0,8
18190004533,0,27529,31429,1754.99,1,7,2,2,851,0,0,4,2,56.12,5,6,0,2,2,-9,4,3,1,2,56.12,5,4,3,2,1,2,0,1,4,2,4,0,0,0,3900,32219,431.7,584.78,659.92,78.59,0,0,6
18190004540,1,8486,8486,1144.88,1,1,1,1,4927,1.785626831,1,1,2,68.41,4,8,1,1,1,1,1,1,3,2,64.24,2,7,6,2,1,1,1,3,3,4,10,0,1,1.785626831,0,10801,143.63,551.48,405.74,44.03,1,1,1
18190004550,0,15755.17241,13142,870.17,0.82,3,3,3,426,0,1,4,2,67.73,1,6,1,1,1,5,1,4,3,2,67.73,7,7,6,1,1,1,1,3,2,3,1,0,1,0,4004,9138,83.27,410.84,340.38,35.68,0,0,2
18190004553,1,10139.60396,26482,1829.71,1.32,2,1,1,497,86.20444148,1,1,2,66.37,2,3,1,1,1,5,4,2,2,2,66.37,3,1,3,5,1,1,0,1,1,5,5,1,0,65.30639506,6000,27629,204.71,717.89,842.85,64.26,0,0,5
18190004607,0,36769,36769,1158.57,1,8,1,1,2221,0,1,3,1,71.28,1,9,1,1,1,5,1,1,3,1,71.28,2,7,6,2,1,2,1,3,3,5,7,0,0,0,0,38187,132.71,422.54,561.72,41.6,0,0,7
18190004616,0,22115.51724,12827,872.13,0.82,5,1,1,7933,0,1,3,1,70.12,4,8,1,1,1,5,2,1,2,2,65.63,7,6,5,1,1,2,1,1,3,4,1,0,1,0,0,14218,38.08,496.32,302.39,35.34,0,0,2
18190004661,1,11162.06897,10062,822.38,0.82,2,3,3,523,5.845535476,1,1,2,68.1,5,6,1,1,1,5,4,3,1,2,68.1,7,6,5,1,1,1,0,3,4,1,6,0,1,7.128701801,3588,6474,45.59,344.65,397.27,34.87,1,0,1
18190004665,1,13039.65517,11463,704.06,0.82,3,3,3,600,36.13719835,1,1,2,65.28,3,7,1,1,1,4,2,3,2,2,57.4,7,6,5,1,1,1,0,3,2,1,9,0,1,44.06975408,3900,8746,212.16,283.23,172.96,35.71,0,0,1
18190004672,1,11646.7033,24797,1354.32,1.32,2,1,1,1422,33.73302152,1,1,2,67.37,2,6,1,1,1,5,1,1,3,2,67.37,3,2,3,5,2,1,0,1,1,3,7,1,0,25.55531933,3600,26215,186.19,427.4,681.19,59.54,0,0,5
18190004695,0,15805.17241,13691,982.57,0.82,3,2,2,1010,0,1,4,2,66.94,3,9,1,1,1,5,1,4,2,2,66.94,7,7,6,1,1,2,1,3,2,2,2,0,1,0,4524,11282,58,407.34,478.24,38.99,0,0,2
18190004697,0,46717.83098,47240,1323.59,1,9,1,1,3007,0,1,4,2,59.1,3,5,1,1,1,5,1,1,2,2,59.1,2,6,5,2,1,2,1,1,3,4,6,0,0,0,522.1690201,48753,109.27,636.28,536.48,41.56,0,0,9
18190004723,0,69990,69990,2588.11,1,10,1,88,2882,0,0,4,4,24.45,3,1,0,1,3,1,4,1,3,4,24.45,1,5,4,2,1,2,1,1,3,5,10,0,0,0,0,72199,201.39,1611.23,713.57,61.92,0,0,10
18190004728,1,5781.25,15250,1254.73,1.32,1,3,3,1236,71.32168128,1,1,2,65.86,2,3,1,1,1,5,4,2,2,2,65.86,3,1,3,5,2,2,0,1,1,2,6,1,0,54.03157672,6000,16258,193.97,389.71,612.77,58.28,0,0,2
18190004736,0,26482.75862,15360,1335.16,0.82,7,2,2,2832,0,1,4,2,58,4,5,1,1,1,5,4,1,3,2,58,7,7,6,1,1,2,1,3,3,5,8,0,0,0,0,16810,93.53,718.77,483.06,39.8,0,0,2
18190004751,0,18582.09877,41053,1177.99,1.21,4,3,3,1886,0,0,3,1,74.36,2,2,1,1,1,5,3,2,3,1,74.36,3,2,2,4,1,1,0,2,1,3,2,1,1,0,6660,38985,82.18,316.87,725.79,53.15,0,0,8
18190004765,0,16863.58696,36034,1249.9,1.21,4,3,3,1236,0,1,4,2,65.21,2,2,1,1,1,5,4,4,3,2,65.21,5,4,3,4,1,1,0,1,4,2,5,0,1,0,5005,37221,78.7,447.58,673.38,50.24,0,0,7
18190004777,0,69904.16667,99295,1898.84,1.07,10,1,1,1595,0,1,4,2,66.44,1,9,1,1,1,4,1,1,3,2,66.44,3,1,2,3,1,2,1,1,3,5,7,0,0,0,15410,100000,122.83,514.18,1214.25,47.58,0,0,10
18190004857,0,25373.57143,52323,1489.91,1.21,6,1,1,2428,0,1,4,3,53.03,1,2,1,1,1,4,4,2,2,3,53.03,3,1,3,4,1,2,0,1,3,3,8,0,0,0,16800,54016,157.93,682.43,594.47,55.08,0,0,9
18190004923,0,17989.74359,20032,882.54,1,4,1,1,730,0,0,3,1,70.78,2,8,1,1,1,5,2,2,3,1,70.78,4,2,3,2,1,2,0,3,1,2,10,1,0,0,6000,16912,115.6,309.94,412.97,44.03,0,0,4
18190004938,0,19821.88329,14853,798.51,0.82,5,1,1,350,0,1,3,1,68.97,3,6,1,1,1,4,1,3,3,1,68.97,7,6,5,1,1,2,0,3,4,1,5,0,1,0,3356.307692,15704,96.02,318.73,348.83,34.93,0,0,2
18190004948,0,15805,15805,1363.88,1,3,2,2,1428,0,1,4,2,65.33,2,2,1,1,1,5,4,1,2,2,65.33,2,6,5,2,1,2,0,3,3,3,4,0,0,0,0,16978,55.86,638.57,624.73,44.72,0,0,2
18190004953,0,18758.16327,28583,968.77,1.07,4,1,1,2080,0,1,3,1,73.13,5,8,1,1,1,5,2,2,2,1,73.13,4,1,2,3,1,1,0,1,1,2,9,1,0,0,10200,19419,143.4,227.34,549.05,48.98,0,0,6
18190004964,0,28661.66667,49394,1144.87,1.07,7,1,1,1012,0,1,3,1,74.02,4,9,1,1,1,5,1,2,3,1,74.02,3,1,3,3,2,2,0,1,3,4,9,0,0,0,15000,51050,141.7,321.21,632.98,48.98,0,0,9
18190005003,0,5695,11831,837.98,1,1,1,1,650,0,1,2,1,77.99,5,5,1,1,1,4,3,3,1,1,77.99,2,6,5,2,1,1,0,1,2,3,8,0,1,0,6136,13022,115.22,224.55,455.43,42.78,0,0,1
18190005032,1,9499,15907,1156.11,1,2,3,3,2791,28.10322353,0,1,2,67.43,3,5,1,1,1,5,1,1,3,2,67.43,2,5,5,2,1,2,0,1,3,3,1,0,0,28.10322353,6408,17171,106.52,537.36,470.56,41.67,0,0,2
18190005045,0,24170.68966,20019,851.01,0.82,6,3,1,1240,0,1,3,1,69.62,3,7,1,1,1,5,1,2,3,1,69.62,6,5,3,1,1,1,0,1,3,2,10,0,0,0,6000,21040,74.28,371.05,369,36.68,0,0,4
18190005069,0,22943,29543,877.48,1,6,1,1,1270,0,0,3,1,77.64,2,9,1,1,1,5,1,4,3,1,77.64,1,5,2,2,1,2,0,3,4,3,1,0,0,0,6600,29543,98.58,273.47,464.16,41.27,0,0,6
18190005073,0,41139.65517,23861,1298.74,0.82,9,1,1,3122,0,1,4,2,67.56,4,5,1,1,1,4,1,1,3,2,67.56,7,7,6,1,1,1,1,3,3,5,2,0,0,0,0,25800,89.98,694.4,478.39,35.97,0,0,5
18190005092,0,24860.34483,19819,948.44,0.82,6,3,3,723,0,0,4,2,63.29,2,3,1,1,1,5,4,1,3,2,63.29,6,5,3,1,1,2,1,1,3,3,2,0,0,0,5400,20702,38.85,477.52,398.42,33.65,0,0,3
18190005099,0,100000,76120,1948.77,0.82,10,1,88,2475,0,0,4,3,44.19,4,9,0,1,1,4,2,1,2,3,44.19,7,6,5,1,1,2,1,1,3,5,10,0,0,0,0,77676,166.1,1183.26,546.34,53.07,0,0,10
18190005170,0,26342.25352,43406,1093.46,1.07,6,1,1,3281,0,0,4,2,67.74,3,5,1,1,1,5,1,1,3,2,67.74,1,4,4,3,1,2,0,1,3,3,7,0,0,0,6000,44578,125.42,413.03,507.43,47.58,0,0,8
18190005339,0,100000,100000,1179.31,1.07,10,1,88,1334,0,1,3,1,80.35,5,9,0,1,2,1,3,1,1,1,80.35,3,1,2,3,1,2,0,1,3,2,8,0,0,0,13200,100000,352.09,112.57,624.91,89.74,0,0,10
18190005365,0,14671.66667,26966,1187.15,1.07,3,2,2,759,0,1,2,1,73.57,3,8,1,1,1,5,1,2,3,1,73.57,3,1,2,3,2,1,0,3,3,3,4,0,0,0,9360,26966,134.5,399.47,602.03,51.15,0,0,5
18190005392,0,18041.25,37842,1376.04,1.32,4,1,1,4203,0,0,4,2,66.8,4,9,1,1,1,1,1,1,3,2,66.8,3,2,3,5,1,2,0,1,3,3,5,0,0,0,8976,39356,197.07,461.86,658.71,58.4,0,0,7
18190005448,0,46779,53319,1007.4,1,9,1,1,2563,0,0,3,1,79.51,4,9,1,1,1,4,1,1,3,1,79.51,2,6,5,2,1,2,0,1,3,4,10,0,0,0,6540,55930,67.06,292.63,603.68,44.03,0,0,9
18190005466,1,14957.74648,28440,1251.72,1.07,3,3,3,559,75.61773038,1,1,2,65.4,1,6,1,1,1,5,2,4,2,2,65.4,1,4,3,3,1,1,0,1,4,3,7,0,0,70.67077606,7200,30132,113.41,541.49,550.34,46.48,0,0,6
18190005528,0,4735.833333,12369,814.62,1.07,1,3,3,866,0,1,2,1,81.42,5,5,1,1,1,5,4,3,1,1,76.04,4,2,3,3,1,1,0,3,2,3,8,0,1,0,5508,13411,124.46,275.41,369.98,44.77,0,0,1
18190005530,0,12949,19189,1056.54,1,3,2,2,1074,0,0,2,1,72.05,3,5,1,1,1,4,1,4,3,2,66.14,5,5,3,2,1,2,0,1,4,2,9,0,1,0,6240,20697,91.6,463.56,454.6,46.78,0,0,3
18190005586,1,13510.34483,12420,1290.58,0.82,3,1,88,1137,65.27296219,1,1,2,65.66,6,2,0,2,2,-9,4,2,1,2,59.84,7,6,5,1,1,1,0,3,3,2,4,0,1,79.60117341,4584,8676,160.48,820.42,249.37,60.31,1,1,1
18190005622,0,15444.3662,29131,1104.35,1.07,3,1,1,3804,0,0,3,1,70.32,2,6,1,1,1,5,4,2,3,1,70.32,5,4,3,3,1,2,0,1,3,3,6,0,0,0,7200,30307,133.07,403.34,520.4,47.54,0,0,6
18190005639,0,17615.51724,14169,912.04,0.82,4,2,1,2623,0,0,3,1,71.49,2,6,1,1,1,5,1,4,3,1,71.49,7,6,5,1,1,2,0,1,4,2,1,0,0,0,3952,15050,35.77,388.19,450.66,37.42,0,0,2
18190005699,0,21677,22411,1127.74,1,5,2,2,4281,0,1,4,2,63.1,2,2,1,1,1,5,4,1,3,2,56.32,2,6,5,2,1,1,0,3,3,1,2,0,0,0,0,23289,121.68,648.45,312.08,45.53,0,0,4
18190005730,0,18492.64706,41325,2168.44,1.32,4,1,1,10253,0,0,4,2,55.7,3,4,1,1,1,5,4,1,3,3,52.16,5,2,4,5,1,2,0,3,3,5,2,0,1,0,3600,43048,178.02,1185.04,745.26,60.12,0,0,8
18190005732,0,36623.6,44466,1248.7,1,8,1,1,2038,0,0,4,2,63.41,2,3,1,1,1,3,4,2,3,2,63.41,1,4,2,2,1,2,0,1,3,3,4,0,0,0,7842.4,45639,120.89,580.37,506.46,40.98,0,0,8
18190005738,0,50303.44828,39976,933.14,0.82,10,1,1,6905,0,0,4,2,60.53,3,4,1,1,1,5,4,1,2,2,60.53,6,5,4,1,1,2,1,1,3,3,9,0,0,0,10800,41249,72.78,452.03,371.66,36.67,0,0,8
18190005741,0,22836.27451,46586,1673.07,1.32,6,1,1,8297,0,1,4,2,67.36,3,4,1,1,1,5,4,1,2,2,67.36,5,2,6,5,2,2,0,3,3,5,8,0,1,0,0,48349,207.27,624.03,780.54,61.23,0,0,9
18190005839,0,23776.66667,34832,1166.41,1.07,6,1,1,850,0,1,4,2,66.12,2,2,1,1,1,5,4,2,3,2,66.12,3,1,2,3,1,2,0,1,3,2,2,0,0,0,6300,36037,140.04,433.26,545.06,48.05,0,0,7
18190005910,1,13274.45652,31625,1858.61,1.21,3,1,1,4069,279.3051954,1,1,2,61.22,4,2,1,1,1,4,2,1,3,2,61.22,2,4,5,4,1,1,0,1,3,5,7,0,0,230.83074,7200,33158,167.74,893.68,743.63,53.56,0,0,6
18190006011,1,12005,12005,1141.55,1,2,1,1,1744,47.31916088,1,1,2,66.43,4,2,1,1,1,5,2,1,2,2,61.39,2,6,5,2,1,1,0,3,3,3,7,0,1,47.31916088,0,13299,109.75,667.28,322.92,41.6,0,0,1
18190006015,0,34398.27586,19951,929.65,0.82,8,1,2,1408,0,1,4,2,61.64,3,5,1,1,1,5,2,1,3,2,61.64,7,6,5,1,1,2,1,3,3,3,2,0,0,0,0,21145,85.38,449.16,359.14,35.97,0,0,4
18190006018,0,29521.40587,23507,825.59,0.82,7,1,1,1518,0,1,3,1,72.19,5,5,1,1,1,4,1,3,3,1,72.19,7,7,6,1,1,2,1,3,4,3,8,0,0,0,6384.584598,24561,96.12,335.15,357.69,36.63,0,0,4
18190006047,0,8716.561516,15876,1389.25,1.21,1,1,1,503,0,1,2,1,68.69,3,4,1,1,1,5,1,4,3,1,68.69,3,1,3,4,1,2,0,1,2,3,1,0,0,0,3672.813877,17140,154.75,536.27,645.09,53.14,0,0,2
18190006091,1,11839.79592,16703,1047,1.07,2,3,3,390,11.9418221,1,1,2,67.88,2,8,1,1,1,4,1,4,2,2,67.88,4,1,3,3,1,2,0,1,2,2,7,0,1,11.1605814,5100,12531,157.01,310.96,532.31,46.72,0,0,3
18190006098,0,19638.57026,34440,1371.86,1.21,5,1,1,570,0,1,3,1,70.46,3,6,1,1,1,5,1,4,3,1,70.46,3,1,3,4,1,2,0,1,4,4,1,0,0,0,3722.001635,35704,154.92,504.13,659.67,53.14,0,0,7
18190006102,0,27742,27742,1382.76,1,7,1,1,2400,0,1,4,2,62.49,6,2,1,1,1,5,4,1,1,2,62.49,2,6,5,2,1,2,1,3,3,5,8,0,0,0,0,29379,103.91,608.54,627.53,42.78,0,0,5
18190006110,0,16230.625,29817,1027.25,1.32,4,3,3,395,0,1,3,1,74.91,5,4,1,1,1,5,1,3,3,1,74.91,3,1,3,5,2,2,0,1,4,2,4,0,0,0,3848,30870,183.28,207.95,577.38,58.64,0,0,6
18190006111,1,11227.55102,15579,1352.36,1.07,2,1,1,542,72.71664797,1,1,2,65.72,2,2,1,1,1,5,4,4,3,2,65.72,4,1,1,3,1,1,0,3,2,3,2,0,1,67.95948409,4576,11666,67.15,538.63,698.53,48.05,1,0,2
18190006179,0,39074.35897,36514,1024.11,1,9,3,1,558,0,0,3,1,73.2,4,9,1,1,1,4,1,4,3,1,73.2,4,3,3,2,1,2,0,1,4,3,1,0,0,0,6036,37778,121.58,372.12,488.86,41.55,0,0,7
18190006197,0,18367,22567,895.06,1,4,3,3,464,0,0,3,1,76.8,2,6,1,1,1,5,3,3,3,1,76.81,1,5,4,2,1,2,0,1,4,3,2,0,0,0,4200,23735,109.45,254.82,489.51,41.28,0,0,4
18190006210,0,11103.44828,14347,484.9,0.82,2,1,1,474,0,1,2,1,80.11,5,8,1,1,1,1,2,4,3,1,71.59,7,7,6,1,1,1,0,3,4,1,7,0,1,0,4800,9547,100.96,161.59,186.73,35.62,0,0,2
18190006219,0,37844.82759,21950,941.48,0.82,9,1,1,3112,0,1,4,2,66.52,3,5,1,1,1,5,1,1,3,2,66.52,7,7,6,1,1,1,1,3,3,3,2,0,0,0,0,23128,82.43,457.91,365.17,35.97,0,0,4
18190006281,1,9292.142857,20809,1222.68,1.21,2,1,1,758,49.26048124,1,1,2,66.65,2,3,1,1,1,5,4,2,3,2,66.65,3,1,1,4,1,2,0,1,3,2,4,1,0,40.71114152,7800,15424,150.09,445.31,574.52,52.76,0,0,4
18190006305,0,6230,24608,1236.6,1.32,1,3,3,1119,0,1,2,1,71.17,3,6,1,1,1,5,2,2,3,1,71.17,4,1,3,5,1,1,0,1,1,3,2,1,0,0,14640,20894,176.77,333.02,667.73,59.08,0,0,5
18190006337,0,16860.86957,31224,1375.93,1.32,4,3,3,716,0,0,3,1,75.24,2,7,1,1,1,4,1,2,3,1,75.24,4,2,3,5,2,2,0,1,1,5,8,1,0,0,7956,25469,172.79,384.02,763.1,56.02,0,0,6
18190006365,0,5460,18720,822.62,1,1,3,3,1495,0,1,2,1,75.26,5,7,1,1,1,5,1,4,1,1,75.26,1,5,4,2,1,1,0,1,4,2,6,0,1,0,5460,14300,101.45,253.53,426.92,40.72,0,0,3
18190006413,0,73725.86207,49121,867.59,0.82,10,1,88,2264,0,1,3,1,77.27,5,9,0,2,2,-9,1,2,1,1,77.27,6,5,2,1,1,1,0,1,3,2,6,0,0,0,6360,50022,184.13,254.43,368.99,60.04,0,0,9
18190006418,0,13848.27586,11880,795.73,0.82,3,1,1,926,0,1,2,1,71.06,3,5,1,1,1,5,1,3,3,1,71.06,7,7,6,1,1,1,0,3,2,2,1,0,1,0,3848,8776,84.44,365.64,310.31,35.34,0,0,1
18190006472,0,23837.5,32589,1073.18,1.07,6,3,3,743,0,1,3,1,70.03,3,5,1,1,1,5,1,4,3,1,70.03,3,1,2,3,1,2,0,1,4,2,2,0,0,0,3984,33451,60.06,373.67,592.24,47.21,0,0,6
18190006503,0,18604.28571,36186,1399.83,1.21,4,1,1,1783,0,1,4,2,67.83,2,2,1,1,1,5,1,2,2,2,67.83,3,1,3,4,1,2,0,1,3,4,9,0,0,0,10140,37369,172.54,457.49,714.66,55.14,0,0,7
18190006572,0,8113.580247,22264,1504.19,1.21,1,3,3,497,0,1,2,1,70.18,3,8,1,1,1,5,5,4,3,1,70.18,5,1,3,4,1,1,0,3,2,4,4,0,1,0,4320,18479,165.58,573.2,712.66,52.75,0,0,4
18190006599,0,22038,28038,1657.73,1,5,3,88,1467,0,0,4,2,55.92,6,2,0,2,2,-9,4,2,3,2,55.92,1,5,2,2,1,2,0,1,3,3,10,0,0,0,6000,29594,345.44,770.69,483.61,57.99,0,0,6
18190006609,0,37903.44828,30984,879.16,0.82,9,1,88,2864,0,0,3,1,82.55,5,9,0,2,2,-9,1,2,1,1,82.55,6,5,2,1,1,2,1,1,3,3,2,0,0,0,9000,32276,185.29,205.87,427.18,60.82,0,0,6
18190006622,0,20353,29953,1002.2,1,5,1,1,906,0,0,3,1,70.85,6,2,1,1,1,5,4,2,1,1,70.85,1,4,1,2,1,2,0,1,3,2,4,0,0,0,9600,31356,49.89,371.81,539.52,40.98,0,0,6
18190006632,0,17225.86207,14041,813.98,0.82,4,1,1,665,0,1,4,2,68.11,1,6,1,1,1,3,1,3,3,2,68.1,7,7,6,1,1,2,0,3,4,1,7,0,1,0,4050,15150,42.11,373.17,363.08,35.62,0,0,2
18190006640,0,5882.758621,8848,905.27,0.82,1,1,1,812,0,1,2,1,68.66,2,2,1,1,1,5,4,1,2,1,68.66,7,6,5,1,1,1,0,3,1,2,6,1,1,0,0,9856,81.96,446.28,341.44,35.59,0,1,1
18190006682,0,27932.75862,16789,966.61,0.82,7,1,1,4327,0,1,4,2,63.53,3,5,1,1,1,1,1,1,3,2,59.09,7,7,6,1,1,2,1,3,1,4,9,1,1,0,0,18062,119.21,525.53,285.2,36.67,0,0,3
18190006701,0,28347.88732,45298,945.67,1.07,7,3,3,599,0,0,3,1,71.76,2,3,1,1,1,5,1,4,3,1,71.76,1,4,3,3,1,1,0,1,4,2,9,0,0,0,5044,46698,122.77,264.55,510.65,47.7,0,0,8
18190006786,0,32274.13793,26662,562.03,0.82,8,3,3,884,0,1,3,1,77.06,5,6,1,1,1,5,1,3,1,1,77.06,7,7,6,1,2,1,0,3,2,1,8,0,0,0,4836,21826,87.22,158.68,283.4,32.73,0,0,5
18190006805,0,41039.38053,100000,2607.71,1.32,9,2,2,5839,0,0,4,2,58.35,2,2,1,1,1,5,4,1,2,2,58.35,5,5,2,5,1,2,0,1,3,5,8,0,0,0,48000,100000,207.73,1260.71,1072.74,66.53,0,0,10
18190006813,0,24598,29278,1234.76,1,6,1,1,763,0,1,4,2,61.61,1,4,1,1,1,5,1,3,2,2,61.61,1,5,4,2,1,1,0,1,4,2,10,0,0,0,4680,30735,71.16,561.79,557.78,44.03,0,0,6
18190006836,1,8867,16979,1136.56,1,1,3,3,908,85.63706327,1,1,2,64.54,2,3,1,1,1,5,4,3,3,2,64.54,4,3,4,2,2,1,0,3,2,2,6,0,1,85.63706327,3952,13783,51.34,501.02,543.48,40.72,0,0,3
18190006881,0,9546.551724,11657,736.31,0.82,2,3,3,1179,0,1,2,1,78.21,2,9,1,1,1,4,1,4,3,1,78.21,6,5,4,1,1,1,1,1,4,3,9,0,1,0,6120,7800,85.09,232.84,382.67,35.71,0,0,1
18190006948,0,6822.5,12987,1023.71,1.07,1,3,3,794,0,1,2,1,77.66,3,5,1,1,1,5,1,4,3,1,72.83,4,3,3,3,2,1,0,3,2,3,2,0,1,0,4800,8187,133.31,430.29,412.9,47.21,1,0,2
18190006972,0,15834.61517,16362,875.7,0.82,3,3,3,1080,0,0,3,1,68.86,3,5,1,1,1,5,1,2,2,1,68.86,6,5,2,1,1,2,0,3,3,2,10,1,0,0,7177.9232,10140,83.21,386.62,369.53,36.34,0,0,3
18190006977,0,21526,31666,1429.43,1,5,1,1,5133,0,0,4,2,61.31,4,4,1,1,1,5,1,1,2,2,61.31,1,5,4,2,1,2,1,1,3,5,10,0,0,0,10140,33150,122.09,664.9,598.41,44.03,0,0,6
18190006981,0,32565.51724,18888,1019.2,0.82,8,1,1,3713,0,1,4,2,60.87,4,4,1,1,1,1,1,1,3,2,60.87,7,7,6,1,1,2,1,3,3,3,9,0,0,0,0,20443,96.67,414.75,471.11,36.67,0,0,3
18190006994,0,15406.89655,14240,949.08,0.82,3,3,3,1216,0,1,3,1,69.67,1,6,1,1,1,5,1,3,2,1,69.67,7,6,5,1,2,1,1,3,4,3,6,0,1,0,5304,8988,46.23,424.28,443.7,34.87,1,0,2
18190007112,0,20104,30004,1661.59,1,5,1,88,652,0,1,4,3,43.84,2,1,0,2,2,-9,4,2,2,3,43.84,1,5,2,2,2,1,0,1,3,1,7,0,0,0,9900,31306,308.76,872.19,411.03,69.61,0,0,6
18190007158,1,1980.833333,16777,1354.58,1.07,1,1,1,2005,243.8031302,1,1,2,58.31,3,4,1,1,1,5,4,2,2,2,58.31,3,1,3,3,2,1,0,1,3,3,7,1,0,227.8533927,14400,18071,138.39,631.73,536.88,47.58,0,0,3
18190007184,0,12809.23913,30649,1339.37,1.21,2,3,3,2506,0,1,2,1,73.44,3,4,1,1,1,4,3,3,2,1,73.44,5,5,6,4,2,1,0,1,4,5,8,0,1,0,7080,32342,152.28,472.66,664.04,50.39,0,0,6
18190007227,0,28575.86207,21254,729.42,0.82,7,1,1,1506,0,0,3,1,75.86,2,6,1,1,1,5,1,1,3,1,75.86,6,5,3,1,2,2,1,1,3,3,2,0,0,0,4680,22095,83.07,251.51,358.87,35.97,0,0,4
18190007240,0,24768,24768,1150.77,1,6,1,1,7137,0,1,3,1,69.54,4,8,1,1,1,4,1,1,3,1,69.54,2,6,6,2,1,2,1,3,3,5,6,0,0,0,0,26953,146.16,427.46,535.59,41.56,0,0,5
18190007241,1,9476.923077,10992,1065.51,1,2,3,3,2574,21.37957778,1,1,2,67.54,3,4,1,1,1,5,1,3,3,2,67.54,4,1,1,2,1,2,0,3,2,2,2,0,1,21.37957778,3600,8187,51.64,468.23,504.36,41.28,1,0,1
18190007243,0,19249.76923,25019,1118.38,1,4,1,1,1240,0,1,4,2,68.27,2,5,1,1,1,4,1,4,3,2,68.27,2,7,6,2,1,1,1,3,4,4,9,0,0,0,5769.230769,26371,164.96,409.24,501.36,42.82,0,0,5
